ENTITY1	ENTITY2	PROBABILITY	LABEL
6360	1237	1.0	1
2263	2252	1.0	1
2263	2260	1.0	1
3725	6908	1.0	1
2252	2263	1.0	1
7076	4312	1.0	1
2353	6908	1.0	1
6908	3725	1.0	1
6360	6360	1.0	0
2247	2263	1.0	1
2263	2264	1.0	1
6908	2353	1.0	1
2263	2263	1.0	1
3643	3667	1.0	1
2260	2263	1.0	1
4312	4312	1.0	1
3667	3643	1.0	1
4312	7076	1.0	1
2264	2263	1.0	1
2263	2247	1.0	1
1237	6360	1.0	1
3667	3480	0.9999999999999998	1
3480	3667	0.9999999999999997	1
12402	22324	0.9999999999999997	1
22324	12402	0.9999999999999996	1
6464	2885	0.9999999999999963	1
944	943	0.9999999999999957	1
2885	6464	0.9999999999999941	1
3133	3133	0.9999999999999931	1
943	944	0.9999999999999908	1
1803	100	0.9999999999999905	1
100	1803	0.999999999999983	1
3667	2885	0.9999999999997444	1
2885	3667	0.9999999999997337	1
3560	3558	0.999999999950886	1
3558	3560	0.9999999999470919	1
3600	3600	0.9999999999376123	1
7307	11338	0.9999999998301274	1
11338	7307	0.9999999997221926	1
3569	3569	0.9999999997132217	1
12402	12402	0.9999999991568	1
22324	22324	0.9999999991087382	1
3576	3579	0.9999999952191199	1
3579	3576	0.9999999938543331	1
2247	2260	0.9999999904719593	1
2260	2247	0.9999999896848603	1
2260	2252	0.9999999836469604	1
11140	11140	0.9999999817320234	1
1232	1230	0.9999999800936381	1
1230	1232	0.9999999800391878	1
2252	2260	0.9999999770802918	1
3589	3569	0.9999999736015938	1
3569	3589	0.9999999626121248	1
3589	3589	0.99999996170151	0
3586	3586	0.99999995186364	0
943	943	0.9999999383951291	1
1232	6348	0.9999998772217168	1
6348	1232	0.999999871054876	1
5241	10963	0.9999997595615622	1
10963	5241	0.9999997595615622	1
655	659	0.9999997551155532	1
659	655	0.9999997288791058	1
10963	3308	0.9999997167454877	1
4915	100768664	0.99999951091328	1
11140	1019	0.9999994788872993	1
4790	1869	0.9999993515927705	1
6360	1230	0.9999993048008481	1
3576	3576	0.9999992458432128	1
100768664	4915	0.999999213562678	1
655	655	0.9999992092116544	1
3308	10963	0.9999991302895734	1
1019	11140	0.9999990862525232	1
5241	5241	0.9999990139757877	0
1230	6360	0.9999984662616649	1
1869	4790	0.9999983995548735	1
3308	3320	0.9999972352307512	1
3320	3308	0.9999964593584074	1
3320	10963	0.9999964371782316	1
2264	2252	0.99999547	1
10963	3320	0.9999946280217413	1
3718	3561	0.9999943910273185	1
3667	3667	0.9999943374261698	1
2252	2264	0.9999932	1
3308	3308	0.999993151072249	1
5241	3308	0.9999930656801921	1
3561	3718	0.9999926554135291	1
2263	2246	0.9999924	1
1033	1017	0.9999904848767965	1
2246	2263	0.9999902	1
3308	5241	0.9999898167265396	1
9610	9610	0.99998855674909	1
3558	3600	0.9999883289919388	1
2264	2247	0.9999881	1
3600	3558	0.9999880820799238	1
4915	627	0.9999856811454947	1
2247	2264	0.99998355	1
1017	1033	0.999982176719245	1
3204	5464	0.9999763505185	1
5464	3204	0.999969929967159	1
3643	3643	0.9999660086547022	1
627	4915	0.9999646354859818	1
9610	25	0.9999615	1
3576	3577	0.9999603193450649	1
3577	3576	0.9999603193450649	1
3192	6850	0.99995594156922	1
6850	3192	0.99994987052578	1
1033	1018	0.9999492	1
2885	1956	0.9999379	1
25	9610	0.9999324	1
1956	2885	0.99993134	1
1018	1033	0.99992394	1
3643	6464	0.9999220178116022	1
7329	7341	0.999916539628699	1
5893	5888	0.9999124	1
851495	7341	0.99990916	1
3480	3480	0.99988791450984	1
5894	995	0.99987792915424	1
7341	7329	0.999877244809	1
995	5894	0.999863923579272	1
7341	851495	0.99986196	1
1033	983	0.9998536	1
3560	3716	0.99985320709897	1
5893	5893	0.9998517267594375	1
983	1033	0.9998462	1
6464	3643	0.9998187226765692	1
3643	3480	0.9998180470427045	1
3716	3560	0.99979718761888	1
3716	3561	0.9997881578148287	1
3480	3643	0.9997837877919887	1
6850	6850	0.99977252422671	1
5888	5893	0.9997688	1
5893	7341	0.999719192794296	1
12402	12928	0.99971193	1
2247	2252	0.99970030329877	1
3320	5241	0.9996846576746306	1
100125988	100341645	0.999669575593378	1
3560	3718	0.9996594120601	1
16173	12362	0.9996493389253082	1
12928	12402	0.9996469	1
4067	6850	0.9996458403349453	1
5241	3320	0.9996373490255077	1
3561	3716	0.9996369528344944	1
3845	7157	0.9996334116334814	0
100341645	100125988	0.99963205403314	1
6348	1230	0.99962333399157	1
12362	16173	0.9996129942507179	1
6352	6387	0.999591535894734	0
2252	2247	0.999548830924125	1
6387	6352	0.9994101159553626	0
7157	3845	0.9994038369916038	0
11338	11338	0.99939348624375	0
5893	7329	0.9993629299542862	1
6850	4067	0.9993418197972578	1
7341	5893	0.9992891733978	1
2885	181055	0.99928320031801	0
181055	2885	0.99928123963921	0
1230	6348	0.9992296662470483	1
2885	2885	0.9992011446226736	1
3570	3569	0.9991952051555633	1
6360	6346	0.9991872	0
7329	5888	0.99918646	1
3572	3569	0.9991636169721064	1
24410	291245	0.99915814	0
3569	3570	0.9991554317422964	1
3569	3572	0.9991237090638977	1
6346	6360	0.99906343	0
3718	3560	0.9988162549937027	1
5888	7329	0.9988065	1
5515	3204	0.998768602144677	1
5265	7124	0.9987210803981602	0
3204	5515	0.9984616505809	1
7329	5893	0.9983822402222059	1
3558	3716	0.998370335771696	1
3716	3558	0.998370335771696	1
659	659	0.99826950655936	0
7124	5265	0.9982273701523467	0
291245	24410	0.9981998	0
100125988	100350417	0.9981970442269085	1
5524	3204	0.998182993535662	1
3204	5524	0.998159755774804	1
100350417	100125988	0.998023216265564	1
29495	291245	0.9979705009136316	0
3579	3577	0.9979159430836231	1
100	100	0.997843351193186	1
3577	3579	0.9978004541203118	1
291245	29495	0.9973961011722126	0
7341	7157	0.99726712168949	1
7157	7341	0.99671929094292	1
3718	3558	0.996472997078515	1
7157	5888	0.9964641	1
14784	12402	0.99603313	1
12402	14784	0.99603313	1
1234	7852	0.9953022520710856	0
6640	1756	0.99487114	1
3558	3718	0.99478586136292	1
3845	1029	0.9946232533865539	0
1756	6640	0.99444216	1
7852	1234	0.9943955422644161	0
6352	6360	0.9937517	0
6360	6352	0.9937517	0
3587	3586	0.993419542635582	1
5888	7157	0.99338734	1
