ENTITY1	ENTITY2	PROBABILITY	LABEL
2263	2263	1.0	1
4312	4312	1.0	1
2263	2252	0.999999999997	1
2252	2263	0.999999999994	1
4312	7076	0.99999999999	1
2263	2260	0.999999999989	1
7076	4312	0.999999999987	1
2260	2263	0.999999999983	1
2263	2247	0.999999999548	1
2247	2263	0.999999999437	1
12402	22324	0.999999999358	1
22324	12402	0.999999999164	1
944	943	0.999999997114	1
943	944	0.999999995714	1
2263	2264	0.999999983527	1
2264	2263	0.999999978597	1
3643	3667	0.999999813077	1
6464	2885	0.999998911847	1
6360	6360	0.999998254148	0
3600	3600	0.999997912978	1
3667	3643	0.999997669281	1
2264	2252	0.99999547	1
1803	100	0.999995164922	1
3667	3480	0.999994655375	1
2885	6464	0.999994154225	1
3480	3667	0.999993977676	1
7307	11338	0.999993249217	1
2252	2264	0.9999932	1
2263	2246	0.9999924	1
2246	2263	0.9999902	1
11338	7307	0.999989778941	1
2264	2247	0.9999881	1
2247	2264	0.99998355	1
100	1803	0.999976159112	1
3667	2885	0.99996955229	1
9610	25	0.9999615	1
1033	1018	0.9999492	1
2885	1956	0.9999379	1
2885	3667	0.999934357454	1
25	9610	0.9999324	1
1956	2885	0.99993134	1
1018	1033	0.99992394	1
5893	5888	0.9999124	1
851495	7341	0.99990916	1
3576	3576	0.999892980375	1
7341	851495	0.99986196	1
1033	983	0.9998536	1
983	1033	0.9998462	1
1232	1230	0.999842133017	1
1230	1232	0.999841325525	1
943	943	0.99983524395	1
3560	3558	0.999810495346	1
3558	3560	0.99980220297	1
5888	5893	0.9997688	1
22324	22324	0.999766358352	1
6360	1237	0.999736130602	1
12402	12928	0.99971193	1
12928	12402	0.9996469	1
1237	6360	0.999606868278	1
3320	3308	0.999242863941	1
6360	6346	0.9991872	0
7329	5888	0.99918646	1
24410	291245	0.99915814	0
6346	6360	0.99906343	0
5241	3308	0.99883291615	1
5888	7329	0.9988065	1
3308	3320	0.998657742515	1
3308	5241	0.99845726752	1
3589	3569	0.99836315714	1
291245	24410	0.9981998	0
6908	2353	0.997921883907	1
655	655	0.997688912917	1
2260	2247	0.997258620493	1
2247	2260	0.997255798536	1
2353	6908	0.997225354971	1
3133	3133	0.997001648499	1
3718	3561	0.996568942768	1
7157	5888	0.9964641	1
14784	12402	0.99603313	1
12402	14784	0.99603313	1
6908	3725	0.995690337552	1
3561	3718	0.99549215946	1
3725	6908	0.995125785789	1
12402	12402	0.994902753326	1
6640	1756	0.99487114	1
1756	6640	0.99444216	1
3569	3589	0.994253280902	1
3569	3569	0.994241763227	1
6352	6360	0.9937517	0
6360	6352	0.9937517	0
5888	7157	0.99338734	1
11140	1019	0.993187558557	1
7341	5888	0.99315697	1
1019	11140	0.992486580509	1
6348	1230	0.992287004086	1
659	655	0.992108889451	1
1230	6360	0.991985551195	1
3667	3667	0.991948200419	1
6360	1230	0.991941033148	1
5241	10963	0.991514054204	1
10963	5241	0.991514054204	1
655	659	0.991468281718	1
2260	2252	0.991403893393	1
854976	851495	0.9912907	1
7852	6352	0.9911931	0
24408	291245	0.9906805	0
851495	854976	0.99051267	1
3576	3579	0.990375499816	1
3643	3643	0.990289324116	1
3716	3578	0.9902777	1
4067	6850	0.990246559507	1
5894	9610	0.9902351	1
2252	2260	0.989895684415	1
1230	6348	0.989417634455	1
6850	4067	0.98890585875	1
6352	7852	0.988872	0
3578	3716	0.9886734	1
3579	3576	0.98819300169	1
3718	3578	0.9878785	1
3578	3718	0.9878785	1
9610	5894	0.9877747	1
11140	11140	0.987612023562	1
5241	5241	0.987021837362	0
3577	3579	0.986919033609	1
3589	3589	0.986202390187	0
3579	3577	0.98574069345	1
3586	3586	0.985402462414	0
291245	24408	0.9851639	0
3716	3561	0.983984160999	1
3561	3716	0.981549987155	1
116510	4312	0.9807371	0
4312	116510	0.9807371	0
5888	7341	0.9800657	1
3600	3558	0.97919448199	1
